url,base,ctl00,ctl00_url,ctl00_date_loc,ctl00_descr,ctl01,ctl01_url,ctl01_date_loc,ctl01_descr,ctl02,ctl02_url,ctl02_date_loc,ctl02_descr,ctl03,ctl03_url,ctl03_date_loc,ctl03_descr,ctl04,ctl04_url,ctl04_date_loc,ctl04_descr,ctl05,ctl05_url,ctl05_date_loc,ctl05_descr,ctl06,ctl06_url,ctl06_date_loc,ctl06_descr,ctl07,ctl07_url,ctl07_date_loc,ctl07_descr,ctl08,ctl08_url,ctl08_date_loc,ctl08_descr,ctl09,ctl09_url,ctl09_date_loc,ctl09_descr,ctl10,ctl10_url,ctl10_date_loc,ctl10_descr,ctl11,ctl11_url,ctl11_date_loc,ctl11_descr,ctl12,ctl12_url,ctl12_date_loc,ctl12_descr,ctl13,ctl13_url,ctl13_date_loc,ctl13_descr,ctl14,ctl14_url,ctl14_date_loc,ctl14_descr,ctl15,ctl15_url,ctl15_date_loc,ctl15_descr,ctl16,ctl16_url,ctl16_date_loc,ctl16_descr,ctl17,ctl17_url,ctl17_date_loc,ctl17_descr,ctl18,ctl18_url,ctl18_date_loc,ctl18_descr,ctl19,ctl19_url,ctl19_date_loc,ctl19_descr,ctl20,ctl20_url,ctl20_date_loc,ctl20_descr,ctl21,ctl21_url,ctl21_date_loc,ctl21_descr,ctl22,ctl22_url,ctl22_date_loc,ctl22_descr,ctl23,ctl23_url,ctl23_date_loc,ctl23_descr,ctl24,ctl24_url,ctl24_date_loc,ctl24_descr,ctl25,ctl25_url,ctl25_date_loc,ctl25_descr,ctl26,ctl26_url,ctl26_date_loc,ctl26_descr,ctl27,ctl27_url,ctl27_date_loc,ctl27_descr,ctl28,ctl28_url,ctl28_date_loc,ctl28_descr,ctl29,ctl29_url,ctl29_date_loc,ctl29_descr,ctl30,ctl30_url,ctl30_date_loc,ctl30_descr,ctl31,ctl31_url,ctl31_date_loc,ctl31_descr,ctl32,ctl32_url,ctl32_date_loc,ctl32_descr
https://nomosag.com/default.aspx?page=ucPastAuctions,https://nomosag.com,"<span id=""ctl00_lblDescription"" class=""textBox""><b>obolos 14</b><br>15. December 2019<br>Webauction<br><a href=""/downloads/W23_Realized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/W23_Realized.pdf,"15. December 2019,Webauction",obolos 14,"<span id=""ctl01_lblDescription"" class=""textBox""><b>Nomos 19</b><br>17 November 2019<br>Zunfthaus zur Saffran, Zurich<br><a href=""/downloads/A21_Realized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/A21_Realized.pdf,"17 November 2019,Zunfthaus zur Saffran, Zurich",Nomos 19,"<span id=""ctl02_lblDescription"" class=""textBox""><b>obolos 13</b><br>15. June 2019<br>Webauction<br><a href=""/downloads/W22_Realized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/W22_Realized.pdf,"15. June 2019,Webauction",obolos 13,"<span id=""ctl03_lblDescription"" class=""textBox""><b>Nomos 18</b><br>05 May 2019<br>Zunfthaus zur Saffran, Zurich<br><a href=""/downloads/A19_Realized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/A19_Realized.pdf,"05 May 2019,Zunfthaus zur Saffran, Zurich",Nomos 18,"<span id=""ctl04_lblDescription"" class=""textBox""><b>obolos 12</b><br>31. March 2018<br>Webauction<br><a href=""/downloads/W20_Realized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/W20_Realized.pdf,"31. March 2018,Webauction",obolos 12,"<span id=""ctl05_lblDescription"" class=""textBox""><b>obolos 11</b><br>8. December 2018<br>Webauction<br><a href=""/downloads/W19_Realized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/W19_Realized.pdf,"8. December 2018,Webauction",obolos 11,"<span id=""ctl06_lblDescription"" class=""textBox""><b>Nomos 17</b><br>26 October 2018<br>Zunfthaus zur Saffran, Zürich<br><a href=""/downloads/A18_Realized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/A18_Realized.pdf,"26 October 2018,Zunfthaus zur Saffran, Zürich",Nomos 17,"<span id=""ctl07_lblDescription"" class=""textBox""><b>obolos 10</b><br>30. June 2018 <br>Webauction<br><a href=""/downloads/Obolos10_Realized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Obolos10_Realized.pdf,"30. June 2018 ,Webauction",obolos 10,"<span id=""ctl08_lblDescription"" class=""textBox""><b>Nomos 16</b><br>10 May 2018<br>Zunfthaus zur Saffran, Zürich<br><a href=""/downloads/A17_Realized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/A17_Realized.pdf,"10 May 2018,Zunfthaus zur Saffran, Zürich",Nomos 16,"<span id=""ctl09_lblDescription"" class=""textBox""><b>obolos 9</b><br>25. March 2018<br>Webauction<br><a href=""/downloads/Obolos9_Realized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Obolos9_Realized.pdf,"25. March 2018,Webauction",obolos 9,"<span id=""ctl10_lblDescription"" class=""textBox""><b>obolos 8</b><br>2 December 2017<br>Webauction<br><a href=""/downloads/Obolos8_PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Obolos8_PricesRealized.pdf,"2 December 2017,Webauction",obolos 8,"<span id=""ctl11_lblDescription"" class=""textBox""><b>Nomos 15</b><br>22 October 2017<br>Zunfthaus zur Saffran, Zürich<br><a href=""/downloads/Nomos15_PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Nomos15_PricesRealized.pdf,"22 October 2017,Zunfthaus zur Saffran, Zürich",Nomos 15,"<span id=""ctl12_lblDescription"" class=""textBox""><b>obolos 7</b><br>9 July 2017<br>Webauction<br><a href=""/downloads/Obolos7_PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Obolos7_PricesRealized.pdf,"9 July 2017,Webauction",obolos 7,"<span id=""ctl13_lblDescription"" class=""textBox""><b>Nomos 14</b><br>17 May 2017<br>Zunfthaus zur Saffran, Zürich<br><a href=""/downloads/Nomos14_Prices_Realized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Nomos14_Prices_Realized.pdf,"17 May 2017,Zunfthaus zur Saffran, Zürich",Nomos 14,"<span id=""ctl14_lblDescription"" class=""textBox""><b>obolos 6</b><br>20 November 2016<br>Webauction<br><a href=""/downloads/Obolos6_PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Obolos6_PricesRealized.pdf,"20 November 2016,Webauction",obolos 6,"<span id=""ctl15_lblDescription"" class=""textBox""><b>Nomos 13</b><br>7 October 2016<br>Zunfthaus zur Saffran, Zürich<br><a href=""/downloads/Nomos13_PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Nomos13_PricesRealized.pdf,"7 October 2016,Zunfthaus zur Saffran, Zürich",Nomos 13,"<span id=""ctl16_lblDescription"" class=""textBox""><b>obolos 5</b><br>26 June 2016<br>Webauction<br><a href=""/downloads/Obolos5_PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Obolos5_PricesRealized.pdf,"26 June 2016,Webauction",obolos 5,"<span id=""ctl17_lblDescription"" class=""textBox""><b>Nomos 12</b><br>22 May 2016<br>Zunfthaus zur Saffran, Zürich<br><a href=""/downloads/Nomos12_PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Nomos12_PricesRealized.pdf,"22 May 2016,Zunfthaus zur Saffran, Zürich",Nomos 12,"<span id=""ctl18_lblDescription"" class=""textBox""><b>obolos 4</b><br>21 February 2016<br>Webauction<br><a href=""/downloads/Obolos4_PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Obolos4_PricesRealized.pdf,"21 February 2016,Webauction",obolos 4,"<span id=""ctl19_lblDescription"" class=""textBox""><b>obolos 3</b><br>15 November 2015<br>Webauction<br><a href=""/downloads/Obolos3_PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Obolos3_PricesRealized.pdf,"15 November 2015,Webauction",obolos 3,"<span id=""ctl20_lblDescription"" class=""textBox""><b>Nomos 11</b><br>9 October 2015<br>Zunfthaus zur Saffran, Zürich<br><a href=""/downloads/Auction11_PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Auction11_PricesRealized.pdf,"9 October 2015,Zunfthaus zur Saffran, Zürich",Nomos 11,"<span id=""ctl21_lblDescription"" class=""textBox""><b>obolos 2</b><br>14 June 2015
<br>Webauction<br><a href=""/downloads/Obolos2PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Obolos2PricesRealized.pdf,"14 June 2015
,Webauction",obolos 2,"<span id=""ctl22_lblDescription"" class=""textBox""><b>Nomos 10</b><br>18 May 2015<br>Zunfthaus zur Saffran, Zürich<br><a href=""/downloads/Nomos10PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Nomos10PricesRealized.pdf,"18 May 2015,Zunfthaus zur Saffran, Zürich",Nomos 10,"<span id=""ctl23_lblDescription"" class=""textBox""><b>obolos 1</b><br>8 Feburary 2015<br>Webauction<br><a href=""/downloads/Obolos1PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Obolos1PricesRealized.pdf,"8 Feburary 2015,Webauction",obolos 1,"<span id=""ctl24_lblDescription"" class=""textBox""><b>Nomos 9</b><br>21 October 2014<br>Zunfthaus zur Saffran, Zürich<br><a href=""/downloads/Nomos9PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Nomos9PricesRealized.pdf,"21 October 2014,Zunfthaus zur Saffran, Zürich",Nomos 9,"<span id=""ctl25_lblDescription"" class=""textBox""><b>Nomos 8</b><br>22 October 2013<br>Zunfthaus zur Saffran, Zürich<br><a href=""/downloads/Nomos8PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Nomos8PricesRealized.pdf,"22 October 2013,Zunfthaus zur Saffran, Zürich",Nomos 8,"<span id=""ctl26_lblDescription"" class=""textBox""><b>Nomos 7</b><br>15 May 2013<br>Zunfthaus zur Saffran, Zürich<br><a href=""/downloads/Nomos7PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Nomos7PricesRealized.pdf,"15 May 2013,Zunfthaus zur Saffran, Zürich",Nomos 7,"<span id=""ctl27_lblDescription"" class=""textBox""><b>Nomos 6</b><br>8 May 2012<br>Zunfthaus zur Saffran, Zürich<br><a href=""/downloads/Pricelist6.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Pricelist6.pdf,"8 May 2012,Zunfthaus zur Saffran, Zürich",Nomos 6,"<span id=""ctl28_lblDescription"" class=""textBox""><b>Nomos 5</b><br>25 October 2011<br>Zunfthaus zur Saffran, Zürich<br><a href=""/downloads/Nomos5PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Nomos5PricesRealized.pdf,"25 October 2011,Zunfthaus zur Saffran, Zürich",Nomos 5,"<span id=""ctl29_lblDescription"" class=""textBox""><b>Nomos 4</b><br>10 May 2011<br>Zunfthaus zur Saffran, Zürich<br><a href=""/downloads/Nomos4PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Nomos4PricesRealized.pdf,"10 May 2011,Zunfthaus zur Saffran, Zürich",Nomos 4,"<span id=""ctl30_lblDescription"" class=""textBox""><b>Nomos 3</b><br>10 May 2011<br>Zunfthaus zur Saffran, Zürich<br><a href=""/downloads/Nomos3PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Nomos3PricesRealized.pdf,"10 May 2011,Zunfthaus zur Saffran, Zürich",Nomos 3,"<span id=""ctl31_lblDescription"" class=""textBox""><b>Nomos 2</b><br>18 May 2010<br>Widder Hotel, Zürich<br><a href=""/downloads/Nomos2PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Nomos2PricesRealized.pdf,"18 May 2010,Widder Hotel, Zürich",Nomos 2,"<span id=""ctl32_lblDescription"" class=""textBox""><b>Nomos 1</b><br>6  May 2009 <br>Widder Hotel, Zürich<br><a href=""/downloads/Nomos1PricesRealized.pdf"" target=""_blank"">Prices realized</a></span>",/downloads/Nomos1PricesRealized.pdf,"6  May 2009 ,Widder Hotel, Zürich",Nomos 1
